2015-12-31T18:24:05.574+0200 W -        [initandlisten] Detected unclean shutdown - C:\Users\baris\Desktop\swe573\swe573\mongodb\data\mongod.lock is not empty.
2016-01-03T01:41:50.023+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:42:50.024+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:43:50.024+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:44:50.025+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:45:50.028+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:46:50.029+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:47:50.029+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:48:50.031+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:49:50.031+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:50:50.034+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:51:50.036+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:52:50.032+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:53:50.036+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:54:50.040+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:55:50.040+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:56:50.040+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:57:50.044+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:58:50.042+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T01:59:50.045+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:00:50.046+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:01:50.048+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:02:50.049+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:03:50.050+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:04:50.049+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:05:50.049+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:06:50.058+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:07:50.052+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:08:50.055+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:09:50.055+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:10:50.061+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:11:50.056+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:12:50.058+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:13:50.059+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:14:50.060+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:15:50.061+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:16:50.070+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T02:17:50.069+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:50:42.874+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:51:42.800+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:52:42.794+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:53:42.794+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:54:42.799+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:55:42.793+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:56:42.793+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:57:42.797+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:58:42.795+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T11:59:42.804+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:00:42.800+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:01:42.801+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:02:42.801+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:02:54.209+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55396 #141 (7 connections now open)
2016-01-03T12:02:54.299+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55398 #142 (8 connections now open)
2016-01-03T12:02:54.648+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55401 #143 (9 connections now open)
2016-01-03T12:02:55.124+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55403 #144 (10 connections now open)
2016-01-03T12:02:55.240+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55407 #145 (11 connections now open)
2016-01-03T12:02:55.254+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55408 #146 (12 connections now open)
2016-01-03T12:02:55.290+0200 I INDEX    [conn146] build index on: access.photos.files properties: { v: 1, key: { filename: 1, uploadDate: 1 }, name: "filename_1_uploadDate_1", ns: "access.photos.files" }
2016-01-03T12:02:55.290+0200 I INDEX    [conn146] 	 building index using bulk method
2016-01-03T12:02:55.290+0200 I INDEX    [conn146] build index done.  scanned 0 total records. 0 secs
2016-01-03T12:02:55.297+0200 I INDEX    [conn146] build index on: access.photos.chunks properties: { v: 1, unique: true, key: { files_id: 1, n: 1 }, name: "files_id_1_n_1", ns: "access.photos.chunks" }
2016-01-03T12:02:55.297+0200 I INDEX    [conn146] 	 building index using bulk method
2016-01-03T12:02:55.297+0200 I INDEX    [conn146] build index done.  scanned 0 total records. 0 secs
2016-01-03T12:03:11.954+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55511 #147 (13 connections now open)
2016-01-03T12:03:11.993+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55512 #148 (14 connections now open)
2016-01-03T12:03:13.008+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55520 #149 (15 connections now open)
2016-01-03T12:03:13.025+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55521 #150 (16 connections now open)
2016-01-03T12:03:21.930+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55579 #151 (17 connections now open)
2016-01-03T12:03:21.946+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55580 #152 (18 connections now open)
2016-01-03T12:03:42.819+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:03:47.516+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55739 #153 (19 connections now open)
2016-01-03T12:03:47.521+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55740 #154 (20 connections now open)
2016-01-03T12:04:05.525+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55858 #155 (21 connections now open)
2016-01-03T12:04:10.062+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:55887 #156 (22 connections now open)
2016-01-03T12:04:42.815+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:05:42.827+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:06:42.811+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:07:01.292+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:56974 #157 (23 connections now open)
2016-01-03T12:07:01.309+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:56975 #158 (24 connections now open)
2016-01-03T12:07:12.346+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57045 #159 (25 connections now open)
2016-01-03T12:07:12.363+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57046 #160 (26 connections now open)
2016-01-03T12:07:18.183+0200 I NETWORK  [conn122] end connection 127.0.0.1:57228 (25 connections now open)
2016-01-03T12:07:18.210+0200 I NETWORK  [conn121] end connection 127.0.0.1:57227 (24 connections now open)
2016-01-03T12:07:18.242+0200 I NETWORK  [conn124] end connection 127.0.0.1:57276 (23 connections now open)
2016-01-03T12:07:18.255+0200 I NETWORK  [conn123] end connection 127.0.0.1:57274 (22 connections now open)
2016-01-03T12:07:18.271+0200 I NETWORK  [conn148] end connection 127.0.0.1:55512 (21 connections now open)
2016-01-03T12:07:18.272+0200 I NETWORK  [conn147] end connection 127.0.0.1:55511 (20 connections now open)
2016-01-03T12:07:18.275+0200 I NETWORK  [conn150] end connection 127.0.0.1:55521 (19 connections now open)
2016-01-03T12:07:18.276+0200 I NETWORK  [conn149] end connection 127.0.0.1:55520 (18 connections now open)
2016-01-03T12:07:18.280+0200 I NETWORK  [conn152] end connection 127.0.0.1:55580 (17 connections now open)
2016-01-03T12:07:18.281+0200 I NETWORK  [conn151] end connection 127.0.0.1:55579 (16 connections now open)
2016-01-03T12:07:18.287+0200 I NETWORK  [conn158] end connection 127.0.0.1:56975 (15 connections now open)
2016-01-03T12:07:18.288+0200 I NETWORK  [conn157] end connection 127.0.0.1:56974 (14 connections now open)
2016-01-03T12:07:18.294+0200 I NETWORK  [conn160] end connection 127.0.0.1:57046 (13 connections now open)
2016-01-03T12:07:18.295+0200 I NETWORK  [conn159] end connection 127.0.0.1:57045 (12 connections now open)
2016-01-03T12:07:18.386+0200 I NETWORK  [conn78] end connection 127.0.0.1:50012 (11 connections now open)
2016-01-03T12:07:18.397+0200 I NETWORK  [conn77] end connection 127.0.0.1:50011 (10 connections now open)
2016-01-03T12:07:42.811+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:07:46.022+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57257 #161 (11 connections now open)
2016-01-03T12:07:50.894+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57291 #162 (12 connections now open)
2016-01-03T12:08:42.817+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:09:42.824+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:09:45.434+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58001 #163 (13 connections now open)
2016-01-03T12:09:53.237+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58050 #164 (14 connections now open)
2016-01-03T12:09:58.319+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58086 #165 (15 connections now open)
2016-01-03T12:10:01.606+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58108 #166 (16 connections now open)
2016-01-03T12:10:42.823+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:11:42.817+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:12:42.819+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:13:42.824+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:14:42.815+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:15:42.818+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:16:42.821+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:16:51.247+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60693 #167 (17 connections now open)
2016-01-03T12:16:54.647+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60716 #168 (18 connections now open)
2016-01-03T12:17:25.760+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60925 #169 (19 connections now open)
2016-01-03T12:17:25.775+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60927 #170 (20 connections now open)
2016-01-03T12:17:39.384+0200 I COMMAND  [conn170] CMD: drop access.photo.chunks
2016-01-03T12:17:42.827+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:17:43.063+0200 I COMMAND  [conn170] CMD: drop access.photo.files
2016-01-03T12:18:42.836+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:19:42.829+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:20:42.824+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:21:42.826+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:22:42.826+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:23:42.827+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:24:42.840+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:25:42.833+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:26:42.838+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:27:42.830+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:27:46.928+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64778 #171 (21 connections now open)
2016-01-03T12:27:50.032+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64799 #172 (22 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn141] end connection 127.0.0.1:55396 (21 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn168] end connection 127.0.0.1:60716 (20 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn161] end connection 127.0.0.1:57257 (20 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn143] end connection 127.0.0.1:55401 (19 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn142] end connection 127.0.0.1:55398 (19 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn145] end connection 127.0.0.1:55407 (19 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn153] end connection 127.0.0.1:55739 (19 connections now open)
2016-01-03T12:28:03.368+0200 I NETWORK  [conn144] end connection 127.0.0.1:55403 (15 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn154] end connection 127.0.0.1:55740 (14 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn155] end connection 127.0.0.1:55858 (14 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn146] end connection 127.0.0.1:55408 (12 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn156] end connection 127.0.0.1:55887 (11 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn163] end connection 127.0.0.1:58001 (11 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn162] end connection 127.0.0.1:57291 (10 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn165] end connection 127.0.0.1:58086 (8 connections now open)
2016-01-03T12:28:03.369+0200 I NETWORK  [conn164] end connection 127.0.0.1:58050 (7 connections now open)
2016-01-03T12:28:03.370+0200 I NETWORK  [conn166] end connection 127.0.0.1:58108 (5 connections now open)
2016-01-03T12:28:03.370+0200 I NETWORK  [conn167] end connection 127.0.0.1:60693 (5 connections now open)
2016-01-03T12:28:03.370+0200 I NETWORK  [conn171] end connection 127.0.0.1:64778 (4 connections now open)
2016-01-03T12:28:03.370+0200 I NETWORK  [conn172] end connection 127.0.0.1:64799 (3 connections now open)
2016-01-03T12:28:17.082+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64974 #173 (3 connections now open)
2016-01-03T12:28:17.176+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64975 #174 (4 connections now open)
2016-01-03T12:28:42.841+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:29:42.842+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:30:42.836+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:31:42.836+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:32:42.840+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:33:42.838+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:34:42.863+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:35:42.840+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:36:42.844+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:37:42.844+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:38:42.845+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:39:42.848+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:40:42.857+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:41:42.854+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:42:42.851+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:43:42.851+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:44:42.854+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T12:45:42.855+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T13:41:26.817+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:15:15.630+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:16:15.620+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:17:15.622+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:18:15.624+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:19:15.624+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:20:15.625+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:21:15.626+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:22:15.629+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:23:15.629+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:24:15.631+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:25:15.633+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:26:15.639+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:27:15.635+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:28:15.637+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:29:15.638+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:30:15.645+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:31:15.654+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:32:15.636+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:33:14.045+0200 I NETWORK  [conn173] end connection 127.0.0.1:64974 (3 connections now open)
2016-01-03T15:33:14.045+0200 I NETWORK  [conn174] end connection 127.0.0.1:64975 (2 connections now open)
2016-01-03T15:33:15.641+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:34:15.642+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:34:58.704+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57552 #175 (3 connections now open)
2016-01-03T15:34:59.175+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57556 #176 (4 connections now open)
2016-01-03T15:34:59.304+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57558 #177 (5 connections now open)
2016-01-03T15:34:59.315+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57559 #178 (6 connections now open)
2016-01-03T15:35:14.402+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57649 #179 (7 connections now open)
2016-01-03T15:35:14.415+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57650 #180 (8 connections now open)
2016-01-03T15:35:14.473+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57651 #181 (9 connections now open)
2016-01-03T15:35:15.656+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:35:17.134+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57670 #182 (10 connections now open)
2016-01-03T15:36:10.796+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:57993 #183 (11 connections now open)
2016-01-03T15:36:15.659+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:36:18.735+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58039 #184 (12 connections now open)
2016-01-03T15:36:40.803+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58175 #185 (13 connections now open)
2016-01-03T15:36:40.806+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58176 #186 (14 connections now open)
2016-01-03T15:36:40.884+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58177 #187 (15 connections now open)
2016-01-03T15:36:42.156+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58187 #188 (16 connections now open)
2016-01-03T15:36:42.253+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58188 #189 (17 connections now open)
2016-01-03T15:36:42.256+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58189 #190 (18 connections now open)
2016-01-03T15:36:42.295+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58190 #191 (19 connections now open)
2016-01-03T15:36:43.250+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58197 #192 (20 connections now open)
2016-01-03T15:36:43.376+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58199 #193 (21 connections now open)
2016-01-03T15:36:43.385+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58200 #194 (22 connections now open)
2016-01-03T15:36:44.565+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58208 #195 (23 connections now open)
2016-01-03T15:36:51.449+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58250 #196 (24 connections now open)
2016-01-03T15:37:15.656+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:37:41.340+0200 I NETWORK  [conn175] end connection 127.0.0.1:57552 (23 connections now open)
2016-01-03T15:37:41.340+0200 I NETWORK  [conn176] end connection 127.0.0.1:57556 (22 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn177] end connection 127.0.0.1:57558 (21 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn178] end connection 127.0.0.1:57559 (21 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn179] end connection 127.0.0.1:57649 (20 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn180] end connection 127.0.0.1:57650 (18 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn181] end connection 127.0.0.1:57651 (18 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn182] end connection 127.0.0.1:57670 (17 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn183] end connection 127.0.0.1:57993 (15 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn184] end connection 127.0.0.1:58039 (15 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn185] end connection 127.0.0.1:58175 (14 connections now open)
2016-01-03T15:37:41.341+0200 I NETWORK  [conn186] end connection 127.0.0.1:58176 (13 connections now open)
2016-01-03T15:37:41.342+0200 I NETWORK  [conn187] end connection 127.0.0.1:58177 (13 connections now open)
2016-01-03T15:37:41.342+0200 I NETWORK  [conn188] end connection 127.0.0.1:58187 (13 connections now open)
2016-01-03T15:37:41.342+0200 I NETWORK  [conn189] end connection 127.0.0.1:58188 (9 connections now open)
2016-01-03T15:37:41.342+0200 I NETWORK  [conn190] end connection 127.0.0.1:58189 (9 connections now open)
2016-01-03T15:37:41.342+0200 I NETWORK  [conn191] end connection 127.0.0.1:58190 (8 connections now open)
2016-01-03T15:37:41.342+0200 I NETWORK  [conn192] end connection 127.0.0.1:58197 (7 connections now open)
2016-01-03T15:37:41.343+0200 I NETWORK  [conn193] end connection 127.0.0.1:58199 (5 connections now open)
2016-01-03T15:37:41.343+0200 I NETWORK  [conn194] end connection 127.0.0.1:58200 (5 connections now open)
2016-01-03T15:37:41.343+0200 I NETWORK  [conn195] end connection 127.0.0.1:58208 (3 connections now open)
2016-01-03T15:37:41.343+0200 I NETWORK  [conn196] end connection 127.0.0.1:58250 (3 connections now open)
2016-01-03T15:38:15.646+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:39:15.647+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:40:15.649+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:41:15.651+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:42:15.659+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:43:15.649+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:44:15.654+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:45:15.652+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:46:15.657+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:47:15.660+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:48:15.658+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:49:15.658+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:50:15.660+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:51:15.659+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:52:15.660+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:53:15.665+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:54:15.678+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:55:09.760+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65001 #197 (3 connections now open)
2016-01-03T15:55:10.327+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65006 #198 (4 connections now open)
2016-01-03T15:55:10.541+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65010 #199 (5 connections now open)
2016-01-03T15:55:10.554+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65011 #200 (6 connections now open)
2016-01-03T15:55:13.195+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65027 #201 (7 connections now open)
2016-01-03T15:55:15.484+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65043 #202 (8 connections now open)
2016-01-03T15:55:15.698+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:55:32.183+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65144 #203 (9 connections now open)
2016-01-03T15:55:32.186+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65145 #204 (10 connections now open)
2016-01-03T15:55:49.973+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65254 #205 (11 connections now open)
2016-01-03T15:55:49.990+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65255 #206 (12 connections now open)
2016-01-03T15:55:58.202+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65306 #207 (13 connections now open)
2016-01-03T15:55:58.223+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65307 #208 (14 connections now open)
2016-01-03T15:56:15.675+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:56:19.462+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65443 #209 (15 connections now open)
2016-01-03T15:56:19.465+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:65444 #210 (16 connections now open)
2016-01-03T15:56:35.210+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49159 #211 (17 connections now open)
2016-01-03T15:56:35.213+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49160 #212 (18 connections now open)
2016-01-03T15:56:44.703+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49225 #213 (19 connections now open)
2016-01-03T15:56:47.559+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49244 #214 (20 connections now open)
2016-01-03T15:57:15.666+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:58:15.671+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T15:59:15.670+0200 I COMMAND  [DataFileSync] flushing diag log
2016-01-03T16:00:00.338+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50543 #215 (21 connections now open)
